,name,gender,Name Rank,age,surgency_score,agreeableness_score,conscientiousness_score,emotional_stability_score,intellect_score,Daily New Cases Day 4,Time Step,Response,Run Number
350,Cristina,0,0.8849999999999999,24,1,0,1,1,0,0.0,0,0,1
351,Erasmo,1,0.09499999999999986,25,1,0,0,0,1,0.0,0,0,1
352,Sarai,0,0.22099999999999986,60,1,1,0,0,0,0.0,0,0,1
353,Kris,1,0.7319999999999999,38,1,1,1,1,1,0.0,0,0,1
354,Madison,0,0.7639999999999999,18,1,1,1,0,1,0.0,0,0,1
355,Daniella,0,0.32299999999999984,52,1,0,0,0,1,0.0,0,0,1
356,Mauricio,1,0.7849999999999999,28,1,0,0,1,0,0.0,0,0,1
357,Johnny,1,0.8769999999999999,43,1,1,0,0,1,0.0,0,0,1
358,Anahi,0,0.20399999999999985,39,0,1,1,1,0,0.0,0,0,1
359,Vishal,1,0.22899999999999987,46,0,0,0,0,1,0.0,0,0,1
360,Richard,1,0.9729999999999999,55,1,0,0,1,0,0.0,0,0,1
361,Liliana,0,0.7559999999999999,51,0,0,1,0,0,0.0,0,0,1
362,Pauline,0,0.4889999999999999,34,0,0,0,1,0,0.0,0,0,1
363,Ana Maria,0,0.22899999999999987,46,1,0,1,1,0,0.0,0,0,1
364,Rashad,1,0.009999999999999898,24,1,0,1,1,0,0.0,0,0,1
365,Juan Manuel,1,0.22199999999999986,50,1,0,0,0,0,0.0,0,0,1
366,Toby,1,0.42599999999999993,21,0,1,0,0,1,0.0,0,0,1
367,Sherrie,0,0.03199999999999992,35,0,0,1,1,1,0.0,0,0,1
368,Emil,1,0.008999999999999897,45,1,0,1,1,0,0.0,0,0,1
369,Nicholas,1,0.8469999999999999,36,1,0,0,1,1,0.0,0,0,1
370,Kiara,0,0.4159999999999999,21,1,1,0,1,0,0.0,0,0,1
371,Marcy,0,0.2679999999999999,62,1,0,0,0,0,0.0,0,0,1
372,Kennedy,1,0.2889999999999999,27,0,0,1,1,1,0.0,0,0,1
373,Reginald,1,0.5369999999999999,44,0,1,0,1,0,0.0,0,0,1
374,Lynn,0,0.8459999999999999,36,1,1,0,0,1,0.0,0,0,1
375,Alan,1,0.8699999999999999,23,0,1,0,1,0,0.0,0,0,1
376,Tessa,0,0.29999999999999993,45,1,0,0,0,0,0.0,0,0,1
377,Carlton,1,0.19899999999999984,35,1,0,0,1,0,0.0,0,0,1
378,Ramirez,1,0.08299999999999985,54,1,1,1,1,0,0.0,0,0,1
379,Allie,0,0.583,23,0,0,1,0,1,0.0,0,0,1
380,Rena,0,0.06399999999999983,46,1,1,1,1,1,0.0,0,0,1
381,Lilly,0,0.5319999999999999,60,1,1,0,0,1,0.0,0,0,1
382,Celeste,0,0.585,27,1,0,1,1,1,0.0,0,0,1
383,Missy,0,0.5029999999999999,26,0,0,1,0,0,0.0,0,0,1
384,Austin,1,0.8819999999999999,31,1,0,1,0,0,0.0,0,0,1
385,Mercedes,0,0.7799999999999999,43,1,0,1,1,0,0.0,0,0,1
386,Brayden,1,0.039999999999999925,56,0,1,0,1,0,0.0,0,0,1
387,Kristie,0,0.2559999999999999,39,0,1,1,1,0,0.0,0,0,1
388,Daniela,0,0.827,64,1,0,0,0,0,0.0,0,0,1
389,Preston,1,0.5339999999999998,27,1,1,0,0,0,0.0,0,0,1
390,Guille,1,0.1399999999999999,60,0,1,1,1,1,0.0,0,0,1
391,Martin,1,0.9319999999999999,19,1,0,0,0,1,0.0,0,0,1
392,Cynthia,0,0.9389999999999998,19,1,0,0,0,0,0.0,0,0,1
393,Clyde,1,0.19299999999999984,37,0,1,0,0,0,0.0,0,0,1
394,Sami,1,0.5199999999999999,40,1,1,1,1,0,0.0,0,0,1
395,Pierre,1,0.5499999999999998,45,1,1,0,0,0,0.0,0,0,1
396,Fred,1,0.7939999999999999,37,1,1,1,1,1,0.0,0,0,1
397,Diane,0,0.9229999999999999,45,1,1,1,0,1,0.0,0,0,1
398,Benjamin,1,0.8509999999999999,20,0,0,1,0,0,0.0,0,0,1
399,Lucas,1,0.7509999999999999,32,1,1,0,0,1,0.0,0,0,1
400,Maurice,1,0.6499999999999999,24,1,0,1,1,0,0.0,0,0,1
401,Tere,0,0.5159999999999999,50,0,0,0,1,1,0.0,0,0,1
402,Alberto,1,0.8989999999999999,43,1,0,0,1,0,0.0,0,0,1
403,Logan,1,0.7559999999999999,30,1,1,0,0,1,0.0,0,0,1
404,Jay,1,0.9479999999999998,18,1,0,0,0,1,0.0,0,0,1
405,Jeanette,0,0.6569999999999999,53,0,0,0,0,0,0.0,0,0,1
406,Chance,1,0.3599999999999999,24,1,0,0,0,0,0.0,0,0,1
407,Catherine,0,0.8509999999999999,41,1,1,1,1,0,0.0,0,0,1
408,Tammy,0,0.8869999999999999,31,1,0,1,0,0,0.0,0,0,1
409,Cheri,0,0.2789999999999999,58,1,0,1,1,1,0.0,0,0,1
410,Lulu,0,0.4989999999999999,64,0,1,1,1,0,0.0,0,0,1
411,Suzanne,0,0.7419999999999999,22,1,0,0,1,0,0.0,0,0,1
412,Li,0,0.19499999999999984,19,1,1,0,1,1,0.0,0,0,1
413,Alessandra,0,0.018999999999999906,59,1,0,0,1,0,0.0,0,0,1
414,Marleny,0,0.016999999999999904,50,1,0,1,0,0,0.0,0,0,1
415,Mindy,0,0.5229999999999999,33,0,1,0,0,0,0.0,0,0,1
416,Syed,1,0.5329999999999999,24,1,0,1,0,0,0.0,0,0,1
417,Peter,1,0.9299999999999999,63,1,0,1,0,0,0.0,0,0,1
418,Ross,1,0.6289999999999999,34,0,0,1,1,1,0.0,0,0,1
419,Lorraine,0,0.593,51,0,0,0,1,0,0.0,0,0,1
420,Alyssa,0,0.8739999999999999,24,1,0,0,1,1,0.0,0,0,1
421,Dewayne,1,0.1379999999999999,31,1,1,1,1,1,0.0,0,0,1
422,Teddy,1,0.44199999999999984,42,1,0,0,1,0,0.0,0,0,1
423,Bryan,1,0.9089999999999999,21,0,0,1,0,0,0.0,0,0,1
424,Kirk,1,0.5699999999999998,43,0,1,0,1,0,0.0,0,0,1
425,Barbara,0,0.9649999999999999,19,0,1,0,1,1,0.0,0,0,1
426,Karan,1,0.09999999999999987,50,0,0,0,0,0,0.0,0,0,1
427,Lucia,0,0.7469999999999999,44,0,1,1,1,1,0.0,0,0,1
428,Monique,0,0.7379999999999999,39,1,0,0,1,0,0.0,0,0,1
429,Perry,1,0.41999999999999993,30,0,1,1,0,1,0.0,0,0,1
430,Sterling,1,0.03499999999999992,64,1,1,1,1,1,0.0,0,0,1
431,Wilma,0,0.019999999999999907,53,1,0,1,0,0,0.0,0,0,1
432,Camila,0,0.5559999999999998,64,1,1,1,0,1,0.0,0,0,1
433,Sanchez,1,0.004999999999999893,56,0,1,0,0,0,0.0,0,0,1
434,Lourdes,0,0.8049999999999999,19,0,0,0,1,0,0.0,0,0,1
435,Allan,1,0.6279999999999999,44,1,0,0,1,1,0.0,0,0,1
436,Rosalba,0,0.4049999999999999,49,0,0,0,0,1,0.0,0,0,1
437,Kassandra,0,0.21199999999999986,47,1,1,0,0,1,0.0,0,0,1
438,Amparo,0,0.34399999999999986,30,0,1,0,0,0,0.0,0,0,1
439,Jamal,1,0.5989999999999999,22,1,0,1,0,0,0.0,0,0,1
440,Dee,0,0.7959999999999999,33,0,1,0,0,1,0.0,0,0,1
441,Horacio,1,0.3839999999999999,24,0,1,1,1,1,0.0,0,0,1
442,Jake,1,0.8889999999999999,47,0,0,1,0,1,0.0,0,0,1
443,Abbie,0,0.017999999999999905,42,1,1,1,0,0,0.0,0,0,1
444,Ted,1,0.6839999999999999,57,1,0,1,1,1,0.0,0,0,1
445,Jacky,1,0.42199999999999993,42,1,1,0,0,0,0.0,0,0,1
446,Marissa,0,0.7329999999999999,59,1,0,1,1,0,0.0,0,0,1
447,Selene,0,0.05399999999999994,50,0,1,1,0,0,0.0,0,0,1
448,Callie,0,0.06099999999999994,29,1,0,1,0,0,0.0,0,0,1
449,Fabian,1,0.6929999999999998,26,1,0,0,0,0,0.0,0,0,1
450,Kristy,0,0.5679999999999998,53,0,1,1,1,1,0.0,0,0,1
451,Janie,0,0.45899999999999985,33,1,0,0,1,0,0.0,0,0,1
452,Geoffrey,1,0.2699999999999999,57,1,1,0,1,1,0.0,0,0,1
453,Darrell,1,0.6239999999999999,58,0,0,1,0,1,0.0,0,0,1
454,Eliseo,1,0.45199999999999985,18,1,0,0,1,0,0.0,0,0,1
455,Sophia,0,0.7769999999999999,51,0,0,0,0,0,0.0,0,0,1
456,Eugene,1,0.6479999999999999,21,0,0,0,1,0,0.0,0,0,1
457,Alejandro,1,0.9329999999999998,45,0,1,1,1,1,0.0,0,0,1
458,Jeremiah,1,0.6649999999999998,47,0,0,0,0,1,0.0,0,0,1
459,Iliana,0,0.22399999999999987,31,0,1,1,0,0,0.0,0,0,1
460,Mona,0,0.6309999999999999,21,1,0,0,1,1,0.0,0,0,1
461,Abhishek,1,0.22799999999999987,20,0,0,1,0,0,0.0,0,0,1
462,Ivonne,0,0.42499999999999993,47,0,0,1,1,1,0.0,0,0,1
463,Kristian,1,0.16899999999999993,46,1,0,0,0,1,0.0,0,0,1
464,Dawn,0,0.8769999999999999,37,0,0,0,0,1,0.0,0,0,1
465,Aimee,0,0.4909999999999999,51,1,1,1,0,0,0.0,0,0,1
466,Moses,1,0.42299999999999993,32,0,1,0,1,1,0.0,0,0,1
467,Eddie,1,0.8579999999999999,36,1,1,0,1,0,0.0,0,0,1
468,Gerry,1,0.44299999999999984,32,1,0,0,1,1,0.0,0,0,1
469,Claudia,0,0.9619999999999999,57,1,1,1,1,0,0.0,0,0,1
470,Helen,0,0.8279999999999998,55,0,0,1,0,0,0.0,0,0,1
471,Otto,1,0.06299999999999994,52,0,1,0,0,0,0.0,0,0,1
472,Wilmer,1,0.5229999999999999,61,1,1,0,1,1,0.0,0,0,1
473,Jasmin,0,0.571,25,1,1,0,0,1,0.0,0,0,1
474,Graham,1,0.30399999999999994,29,1,0,1,1,0,0.0,0,0,1
475,Evelyn,0,0.8729999999999999,53,1,1,1,0,1,0.0,0,0,1
476,Damon,1,0.5149999999999999,43,0,0,1,0,1,0.0,0,0,1
477,Raymond,1,0.8059999999999998,65,1,0,1,0,1,0.0,0,0,1
478,Remy,1,0.020999999999999908,30,0,0,1,0,1,0.0,0,0,1
479,Franklin,1,0.6569999999999999,34,1,0,1,0,1,0.0,0,0,1
480,Linda,0,0.9889999999999999,39,1,1,1,1,0,0.0,0,0,1
481,Sheila,0,0.8159999999999998,35,0,1,1,0,0,0.0,0,0,1
482,Eloy,1,0.33899999999999986,21,0,1,1,0,1,0.0,0,0,1
483,Kerry,0,0.6189999999999999,20,1,0,0,1,0,0.0,0,0,1
484,Ramesh,1,0.2859999999999999,37,0,0,1,0,1,0.0,0,0,1
485,Lori,0,0.9059999999999999,30,1,1,0,1,0,0.0,0,0,1
486,Mimi,0,0.6349999999999999,25,1,1,1,1,1,0.0,0,0,1
487,Fanny,0,0.3929999999999999,35,1,1,1,1,0,0.0,0,0,1
488,Yvette,0,0.6659999999999999,60,0,1,0,0,0,0.0,0,0,1
489,Danny,1,0.9109999999999999,48,1,0,1,0,0,0.0,0,0,1
490,Darwin,1,0.4869999999999999,65,1,1,0,1,0,0.0,0,0,1
491,Ashlee,0,0.35399999999999987,50,0,0,0,1,1,0.0,0,0,1
492,Mac,1,0.3979999999999999,54,0,0,1,1,1,0.0,0,0,1
493,Patricio,1,0.35499999999999987,26,0,1,1,0,0,0.0,0,0,1
494,Coco,0,0.07499999999999984,30,1,1,0,1,0,0.0,0,0,1
495,Beverly,0,0.7309999999999999,60,1,0,1,0,1,0.0,0,0,1
496,Larissa,0,0.2569999999999999,18,1,1,0,0,0,0.0,0,0,1
497,Brandy,0,0.6549999999999999,48,1,0,0,1,1,0.0,0,0,1
498,Juany,0,0.03299999999999992,31,1,1,1,1,1,0.0,0,0,1
499,Garry,1,0.2839999999999999,40,0,0,1,1,0,0.0,0,0,1
500,Clare,0,0.07399999999999984,33,0,1,1,0,1,0.0,0,0,1
501,Elva,0,0.30399999999999994,25,0,0,1,1,1,0.0,0,0,1
502,Jaden,1,0.35599999999999987,36,1,0,1,1,1,0.0,0,0,1
503,Tomas,1,0.7129999999999999,31,0,1,0,0,0,0.0,0,0,1
504,Kerri,0,0.22599999999999987,63,1,0,0,0,1,0.0,0,0,1
505,Gabi,0,0.11799999999999988,52,1,1,1,0,1,0.0,0,0,1
506,Ester,0,0.1459999999999999,23,1,1,1,0,1,0.0,0,0,1
507,Deepak,1,0.20699999999999985,18,0,1,0,1,1,0.0,0,0,1
508,Stephen,1,0.9029999999999999,52,1,1,1,0,0,0.0,0,0,1
509,Carol,0,0.9459999999999998,23,0,1,0,1,0,0.0,0,0,1
510,Shanna,0,0.1309999999999999,33,0,0,1,0,1,0.0,0,0,1
511,Ebony,0,0.4099999999999999,33,0,0,0,0,1,0.0,0,0,1
512,Javier,1,0.9519999999999998,21,0,0,0,0,1,0.0,0,0,1
513,Randi,0,0.21599999999999986,59,0,1,1,1,1,0.0,0,0,1
514,Jose,1,0.9999999999999999,61,0,1,1,0,0,0.0,0,0,1
515,Kayla,0,0.9069999999999999,39,0,1,0,0,1,0.0,0,0,1
516,Walter,1,0.825,37,1,0,1,1,0,0.0,0,0,1
517,Sameer,1,0.07899999999999985,27,0,0,1,0,0,0.0,0,0,1
518,Alfredo,1,0.8839999999999999,62,0,1,0,0,0,0.0,0,0,1
519,Paul,1,0.9749999999999999,54,1,1,1,0,1,0.0,0,0,1
520,Perez,1,0.22299999999999986,27,1,1,1,0,1,0.0,0,0,1
521,Nico,1,0.5089999999999999,33,0,0,1,1,1,0.0,0,0,1
522,Boris,1,0.3939999999999999,64,1,0,1,1,0,0.0,0,0,1
523,Ivette,0,0.4029999999999999,55,1,0,0,0,0,0.0,0,0,1
524,Elvia,0,0.5549999999999999,59,0,1,0,0,0,0.0,0,0,1
525,Katia,0,0.2659999999999999,60,1,0,1,0,0,0.0,0,0,1
526,Rafa,1,0.4159999999999999,19,1,0,0,0,0,0.0,0,0,1
527,Angelica,0,0.8989999999999999,59,0,1,1,0,0,0.0,0,0,1
528,Bo,1,0.44699999999999984,44,1,1,0,0,1,0.0,0,0,1
529,Natalie,0,0.9179999999999999,59,1,1,0,1,0,0.0,0,0,1
530,Daphne,0,0.22999999999999987,20,0,1,1,0,0,0.0,0,0,1
531,Andre,1,0.7909999999999999,27,0,1,0,0,1,0.0,0,0,1
532,Marion,0,0.3619999999999999,53,0,1,1,0,1,0.0,0,0,1
533,Rachael,0,0.6219999999999999,51,0,1,0,0,0,0.0,0,0,1
534,Donna,0,0.9479999999999998,41,1,1,0,1,0,0.0,0,0,1
535,Ava,0,0.3939999999999999,36,1,1,0,1,1,0.0,0,0,1
536,Margie,0,0.5119999999999999,24,1,1,1,1,0,0.0,0,0,1
537,Heather,0,0.9569999999999999,35,1,0,1,1,1,0.0,0,0,1
538,Ben,1,0.9229999999999999,37,1,0,1,1,0,0.0,0,0,1
539,Nathan,1,0.8849999999999999,54,1,1,0,1,1,0.0,0,0,1
540,Benny,1,0.589,21,0,1,0,1,0,0.0,0,0,1
541,Terrance,1,0.44499999999999984,19,1,0,1,1,1,0.0,0,0,1
542,Ricardo,1,0.9339999999999999,34,1,0,0,1,1,0.0,0,0,1
543,Bobby,1,0.8479999999999999,61,1,0,1,0,0,0.0,0,0,1
544,Ivy,0,0.3809999999999999,54,1,0,0,1,0,0.0,0,0,1
545,Allen,1,0.7609999999999999,41,0,1,0,1,1,0.0,0,0,1
546,Iris,0,0.7679999999999999,52,0,1,1,1,1,0.0,0,0,1
547,Cody,1,0.8399999999999999,49,1,1,1,1,0,0.0,0,0,1
548,Jb,1,0.02199999999999991,35,0,0,1,1,0,0.0,0,0,1
549,Cassidy,0,0.2849999999999999,18,1,1,0,1,1,0.0,0,0,1
550,Lin,0,0.0119999999999999,32,0,0,0,1,1,0.0,0,0,1
551,Zoila,0,0.31799999999999984,28,0,0,1,0,1,0.0,0,0,1
552,Kristin,0,0.8009999999999999,57,1,1,0,0,1,0.0,0,0,1
553,Emanuel,1,0.571,65,0,1,0,0,1,0.0,0,0,1
554,Francesca,0,0.35099999999999987,49,0,1,1,0,0,0.0,0,0,1
555,Rajesh,1,0.3689999999999999,38,0,0,0,0,1,0.0,0,0,1
556,Kiki,0,0.2519999999999999,43,1,1,1,1,1,0.0,0,0,1
557,Marlon,1,0.6769999999999998,18,1,0,0,0,0,0.0,0,0,1
558,Juanita,0,0.7429999999999999,39,1,0,0,0,0,0.0,0,0,1
559,Kat,0,0.6059999999999999,26,1,0,0,0,0,0.0,0,0,1
560,Len,1,0.03299999999999992,27,1,0,0,0,0,0.0,0,0,1
561,Gage,1,0.23199999999999987,25,1,0,0,1,1,0.0,0,0,1
562,Robby,1,0.32799999999999985,60,0,0,1,0,0,0.0,0,0,1
563,Denise,0,0.9369999999999998,61,0,0,0,1,0,0.0,0,0,1
564,Pam,0,0.8219999999999998,65,0,1,0,0,0,0.0,0,0,1
565,Juan Pablo,1,0.09399999999999986,49,1,0,1,1,0,0.0,0,0,1
566,Jt,1,0.17699999999999994,42,0,1,1,1,1,0.0,0,0,1
567,Cam,1,0.32499999999999984,18,0,0,1,1,0,0.0,0,0,1
568,Elise,0,0.43399999999999994,60,0,1,1,1,0,0.0,0,0,1
569,Michaela,0,0.3659999999999999,20,1,0,1,1,0,0.0,0,0,1
570,Carly,0,0.5519999999999998,33,0,1,0,0,0,0.0,0,0,1
571,Melinda,0,0.6509999999999999,60,0,0,1,1,1,0.0,0,0,1
572,Gerard,1,0.3569999999999999,47,1,1,1,1,0,0.0,0,0,1
573,Annette,0,0.7369999999999999,49,0,0,1,1,1,0.0,0,0,1
574,Lola,0,0.6269999999999999,63,0,0,1,0,1,0.0,0,0,1
575,Lety,0,0.5049999999999999,38,1,0,0,1,0,0.0,0,0,1
576,Emely,0,0.1399999999999999,34,0,1,0,0,0,0.0,0,0,1
577,Chelsey,0,0.11699999999999988,35,1,1,0,0,1,0.0,0,0,1
578,Roy,1,0.7719999999999999,31,1,1,1,0,0,0.0,0,0,1
579,Manolo,1,0.05799999999999994,45,1,0,1,1,0,0.0,0,0,1
580,Christa,0,0.24199999999999988,22,0,0,1,1,1,0.0,0,0,1
581,Anthony,1,0.9829999999999999,32,1,1,0,0,1,0.0,0,0,1
582,Dalia,0,0.45699999999999985,63,1,0,0,0,1,0.0,0,0,1
583,Jarrod,1,0.03599999999999992,37,0,1,0,0,1,0.0,0,0,1
584,Leslie,0,0.9149999999999999,32,1,0,1,0,1,0.0,0,0,1
585,Nolan,1,0.31599999999999984,52,1,1,1,1,0,0.0,0,0,1
586,Tre,1,0.21699999999999986,45,0,1,1,1,0,0.0,0,0,1
587,Britt,0,0.10899999999999987,62,0,1,0,0,1,0.0,0,0,1
588,Rocio,0,0.7659999999999999,62,1,0,0,0,1,0.0,0,0,1
589,Loren,0,0.31399999999999983,44,0,1,0,0,1,0.0,0,0,1
590,India,0,0.005999999999999894,65,0,0,0,0,0,0.0,0,0,1
591,Manuel,1,0.9669999999999999,59,0,1,1,1,1,0.0,0,0,1
592,Julius,1,0.3639999999999999,26,0,0,0,0,0,0.0,0,0,1
593,Faustino,1,0.10599999999999987,22,1,1,0,0,1,0.0,0,0,1
594,Douglas,1,0.7709999999999999,18,1,1,0,0,0,0.0,0,0,1
595,Bee,0,0.11299999999999988,35,1,0,0,1,0,0.0,0,0,1
596,Erick,1,0.827,50,0,1,0,0,0,0.0,0,0,1
597,Maddy,0,0.2839999999999999,35,1,1,1,1,0,0.0,0,0,1
598,Charlie,1,0.8199999999999998,46,0,0,0,1,0,0.0,0,0,1
599,Lia,0,0.23699999999999988,29,0,1,1,1,1,0.0,0,0,1
600,Shane,1,0.7949999999999999,53,1,0,1,1,1,0.0,0,0,1
601,Debby,0,0.11099999999999988,41,0,1,0,0,1,0.0,0,0,1
602,Donny,1,0.2599999999999999,44,1,1,1,0,0,0.0,0,0,1
603,Israel,1,0.7969999999999999,33,0,1,1,1,1,0.0,0,0,1
604,Rogelio,1,0.7149999999999999,51,1,0,0,0,0,0.0,0,0,1
605,Tabitha,0,0.33699999999999986,63,0,1,1,0,1,0.0,0,0,1
606,Pamela,0,0.9039999999999999,34,1,0,1,1,0,0.0,0,0,1
607,Rebecca,0,0.9439999999999998,58,1,0,1,1,0,0.0,0,0,1
608,Keisha,0,0.4149999999999999,48,0,1,1,1,1,0.0,0,0,1
609,Charlotte,0,0.6859999999999999,19,1,1,0,1,1,0.0,0,0,1
610,Ravi,1,0.5209999999999999,34,1,0,1,1,1,0.0,0,0,1
611,Abe,1,0.33599999999999985,22,0,0,0,1,0,0.0,0,0,1
612,Alejandra,0,0.8929999999999999,29,1,1,0,1,1,0.0,0,0,1
613,Trevor,1,0.7489999999999999,45,1,0,1,1,0,0.0,0,0,1
614,Wendell,1,0.07399999999999984,34,1,0,0,0,0,0.0,0,0,1
615,Darrin,1,0.1299999999999999,33,1,1,1,1,0,0.0,0,0,1
616,Salomon,1,0.1319999999999999,45,1,0,1,1,0,0.0,0,0,1
617,Aj,1,0.6969999999999998,23,1,1,1,0,1,0.0,0,0,1
618,Eloisa,0,0.04499999999999993,54,1,0,0,1,0,0.0,0,0,1
619,Valeria,0,0.6809999999999998,41,1,0,1,0,1,0.0,0,0,1
620,Azucena,0,0.23399999999999987,40,0,1,0,0,0,0.0,0,0,1
621,Charles,1,0.9279999999999999,49,0,1,1,1,1,0.0,0,0,1
622,Gabriela,0,0.8529999999999999,45,1,0,1,0,0,0.0,0,0,1
623,Guillermo,1,0.8069999999999999,23,0,1,1,0,0,0.0,0,0,1
624,Tania,0,0.7129999999999999,26,0,0,0,1,0,0.0,0,0,1
625,Yung,1,0.21399999999999986,62,1,0,1,1,1,0.0,0,0,1
626,Matthew,1,0.9599999999999999,44,0,0,1,0,1,0.0,0,0,1
627,Josiah,1,0.33299999999999985,41,1,0,1,1,0,0.0,0,0,1
628,Alma,0,0.8719999999999999,29,0,1,0,0,0,0.0,0,0,1
629,Fer,1,0.2919999999999999,62,0,0,0,1,1,0.0,0,0,1
630,Tyson,1,0.30799999999999994,32,0,1,0,0,1,0.0,0,0,1
631,Jp,1,0.3919999999999999,38,1,0,0,1,0,0.0,0,0,1
632,Christian,1,0.9239999999999999,57,1,1,0,0,0,0.0,0,0,1
633,Tom,1,0.94,21,1,1,0,1,1,0.0,0,0,1
634,Olga,0,0.8969999999999999,27,1,0,1,1,0,0.0,0,0,1
635,Yolanda,0,0.9129999999999999,35,0,1,1,0,0,0.0,0,0,1
636,Victoria,0,0.9489999999999998,45,1,1,1,1,1,0.0,0,0,1
637,Mariam,0,0.46399999999999986,43,1,1,0,1,0,0.0,0,0,1
638,Orlando,1,0.7809999999999999,63,0,0,0,0,1,0.0,0,0,1
639,Aidan,1,0.43199999999999994,29,0,1,1,0,1,0.0,0,0,1
640,Margo,0,0.11199999999999988,31,0,0,1,0,0,0.0,0,0,1
641,Maynor,1,0.02399999999999991,36,0,1,0,1,0,0.0,0,0,1
642,Ileana,0,0.18599999999999994,36,0,0,0,1,0,0.0,0,0,1
643,Myles,1,0.1349999999999999,29,0,0,0,0,1,0.0,0,0,1
644,Kate,0,0.8789999999999999,38,0,0,1,1,0,0.0,0,0,1
645,Hillary,0,0.2749999999999999,42,1,0,0,1,0,0.0,0,0,1
646,Donald,1,0.813,52,0,1,1,1,0,0.0,0,0,1
647,Jose Luis,1,0.7379999999999999,33,0,1,1,1,1,0.0,0,0,1
648,Rusty,1,0.31999999999999984,37,1,1,0,1,1,0.0,0,0,1
649,Jermaine,1,0.5249999999999999,47,1,1,0,1,0,0.0,0,0,1
650,Robbie,1,0.5639999999999998,41,0,1,1,1,0,0.0,0,0,1
651,Crystal,0,0.9219999999999999,27,0,0,0,0,0,0.0,0,0,1
652,Milagros,0,0.43599999999999994,47,1,0,0,1,1,0.0,0,0,1
653,Kathleen,0,0.8259999999999998,64,0,1,0,0,0,0.0,0,0,1
654,Baltazar,1,0.06099999999999994,60,0,1,1,1,1,0.0,0,0,1
655,Alisha,0,0.46699999999999986,31,1,0,0,1,0,0.0,0,0,1
656,Luciana,0,0.0019999999999998908,51,0,1,1,1,0,0.0,0,0,1
657,Letty,0,0.46199999999999986,30,0,0,1,1,0,0.0,0,0,1
658,Nicole,0,0.9799999999999999,22,1,0,0,1,0,0.0,0,0,1
659,Alexia,0,0.2699999999999999,34,1,1,1,1,0,0.0,0,0,1
660,Nacho,1,0.23499999999999988,18,0,1,1,1,1,0.0,0,0,1
661,Ariel,1,0.7619999999999999,46,0,1,0,1,1,0.0,0,0,1
662,Jeremy,1,0.9019999999999999,32,1,1,1,1,0,0.0,0,0,1
663,Asia,0,0.29399999999999993,18,0,0,0,0,1,0.0,0,0,1
664,Jazmine,0,0.2669999999999999,33,1,1,1,1,0,0.0,0,0,1
665,Valentin,1,0.5119999999999999,53,0,0,0,1,0,0.0,0,0,1
666,Lamar,0,0.23099999999999987,28,0,0,1,0,1,0.0,0,0,1
667,Mj,1,0.29699999999999993,38,1,1,0,0,1,0.0,0,0,1
668,Jonathon,1,0.29799999999999993,41,0,1,1,0,1,0.0,0,0,1
669,Estela,0,0.6829999999999998,46,0,0,1,0,0,0.0,0,0,1
670,Sandeep,1,0.3959999999999999,48,1,1,0,0,0,0.0,0,0,1
671,Kirsten,0,0.46599999999999986,22,1,0,1,0,0,0.0,0,0,1
672,Jerry,1,0.8899999999999999,50,0,1,0,1,0,0.0,0,0,1
673,Marcela,0,0.6329999999999999,52,0,0,0,1,0,0.0,0,0,1
674,Jack,1,0.9039999999999999,21,1,1,0,1,1,0.0,0,0,1
675,Hannah,0,0.9289999999999999,58,1,0,1,1,1,0.0,0,0,1
676,Krishna,1,0.3969999999999999,64,0,1,0,0,1,0.0,0,0,1
677,Geovanny,1,0.038999999999999924,62,1,1,0,0,1,0.0,0,0,1
678,Marina,0,0.829,51,1,1,1,1,0,0.0,0,0,1
679,Julia,0,0.9409999999999998,63,0,1,1,0,1,0.0,0,0,1
680,Lina,0,0.6459999999999999,44,1,1,1,0,0,0.0,0,0,1
681,Jacqueline,0,0.8699999999999999,58,0,0,1,0,0,0.0,0,0,1
682,Rae,0,0.08099999999999985,24,0,1,1,0,1,0.0,0,0,1
683,Tracie,0,0.1299999999999999,35,0,0,1,0,0,0.0,0,0,1
684,Ralph,1,0.704,29,0,0,0,1,1,0.0,0,0,1
685,Jess,0,0.7149999999999999,60,1,0,1,1,0,0.0,0,0,1
686,Dana,0,0.8639999999999999,47,0,1,1,1,0,0.0,0,0,1
687,Cameron,1,0.7869999999999999,55,0,1,0,0,0,0.0,0,0,1
688,Jeff,1,0.9609999999999999,59,0,1,0,1,0,0.0,0,0,1
689,Ximena,0,0.1349999999999999,45,1,1,1,0,0,0.0,0,0,1
690,Leigh,0,0.3579999999999999,54,1,1,0,1,1,0.0,0,0,1
691,Bruno,1,0.5319999999999999,31,1,0,0,1,1,0.0,0,0,1
692,Darryl,1,0.6149999999999999,60,1,0,1,0,0,0.0,0,0,1
693,Sandy,0,0.9109999999999999,28,0,1,1,1,1,0.0,0,0,1
694,Leah,0,0.7949999999999999,34,0,0,0,0,1,0.0,0,0,1
695,Cruz,1,0.6489999999999999,61,0,0,1,0,1,0.0,0,0,1
696,Dora,0,0.7219999999999999,33,0,0,1,1,0,0.0,0,0,1
697,Marcella,0,0.025999999999999912,38,0,1,0,0,0,0.0,0,0,1
698,Felix,1,0.8049999999999999,53,0,0,0,0,0,0.0,0,0,1
699,Fredy,1,0.6559999999999999,47,0,0,0,0,0,0.0,0,0,1
700,Brennan,1,0.04499999999999993,36,0,0,1,1,1,0.0,0,0,1
